,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2017-02-28,251.143,251.000078135861,250.998,1.0005694096400306,0.05694096400306048,1.0005776938461661,0.05776938461661274,0.0020781358610122425,0.0008279491713114595
2017-03-31,251.29,250.953100365016,250.944,1.0013424804654494,0.13424804654493805,1.0013787936750829,0.13787936750828678,0.009100365016024625,0.0036264525216989085
2017-04-30,251.642,251.237230177059,251.227,1.001611106055642,0.16111060556420753,1.0016518925115532,0.16518925115531768,0.0102301770589861,0.00407208503026002
2017-05-31,251.835,251.454523381581,251.43,1.0015131030983349,0.1513103098334856,1.0016107863023505,0.16107863023504532,0.0245233815809911,0.00975356225629831
2017-06-30,252.014,251.750690845668,251.746,1.0010459123406872,0.10459123406871829,1.0010645650774987,0.1064565077498747,0.004690845667994381,0.0018633248067390085
2017-07-31,251.936,251.889201250714,251.985,1.0001857910107048,0.018579101070481663,0.9998055439807925,-0.019445601920753397,-0.09579874928601839,-0.03801763965554095
2017-08-31,252.46,252.535595623449,252.535,0.9997006535919724,-0.029934640802764534,0.9997030114637575,-0.02969885362424929,0.0005956234490156476,0.00023585778170520655
2017-09-30,252.941,252.943089367811,252.812,0.9999917397711231,-0.0008260228876899589,1.000510260588896,0.051026058889602766,0.13108936781100056,0.05185251009089953
2017-10-31,253.638,253.509017561327,253.526,1.0005087883654544,0.050878836545442674,1.0004417692859904,0.04417692859903788,-0.016982438673011302,-0.0066984998276398144
2017-11-30,253.492,253.780641932065,253.816,0.9988626321934267,-0.11373678065732529,0.998723484729095,-0.12765152709049987,-0.03535806793499319,-0.013930590638489004
2017-12-31,253.558,254.442045936056,254.344,0.9965255509056936,-0.34744490943063866,0.9969096971031359,-0.3090302896864072,0.09804593605599621,0.03854855473530705
2018-01-31,254.638,255.07676653917,255.204,0.9982798647437668,-0.17201352562331573,0.9977821664237237,-0.22178335762762513,-0.12723346083001275,-0.04985559036301268
2018-02-28,255.783,255.625162502908,255.711,1.0006174568088155,0.06174568088155308,1.0002815678637211,0.028156786372113274,-0.08583749709200106,-0.03356816761578285
2018-03-31,256.61,256.296751373441,256.271,1.001222210679146,0.1222210679145963,1.0013228184226854,0.13228184226854456,0.02575137344098266,0.010048492978520507
2018-04-30,257.025,256.682049668332,256.63,1.0013360900464645,0.1336090046464511,1.0015391809219498,0.15391809219498231,0.05204966833201752,0.020281988984915955
2018-05-31,257.469,257.139909779713,257.145,1.001279809970257,0.12798099702568955,1.0012599895000875,0.12599895000875438,-0.005090220287002012,-0.0019795136156686155
2018-06-30,257.697,257.424353150598,257.399,1.0010591338622983,0.10591338622982782,1.0011577356555388,0.1157735655538783,0.02535315059799359,0.009849747123324981
2018-07-31,257.867,257.749782715072,257.699,1.00045477161491,0.045477161490992124,1.0006519233679603,0.0651923367960272,0.05078271507198906,0.01970621347850976
2018-08-31,258.012,257.999216622327,257.891,1.000049548125922,0.00495481259219499,1.0004691904719436,0.04691904719436035,0.10821662232700646,0.04196215545599902
2018-09-30,258.429,258.389063184932,258.368,1.0001545607796851,0.015456077968512005,1.0002360973495168,0.023609734951679506,0.021063184932017975,0.008152396942362472
2018-10-31,259.063,258.946757907085,258.917,1.0004489034497073,0.04489034497072719,1.0005638872688931,0.05638872688931151,0.029757907085013358,0.011493222571323791
2018-11-30,259.105,259.418494504967,259.439,0.9987915491315869,-0.12084508684131468,0.9987126068170167,-0.12873931829833207,-0.020505495033035004,-0.00790378279018622
2018-12-31,259.083,259.989217705221,260.063,0.9965144027386226,-0.34855972613774266,0.9962316823231295,-0.37683176768704696,-0.07378229477899367,-0.02837093118935874
2019-01-31,260.122,260.584822116448,260.766,0.9982239099242659,-0.17760900757340936,0.9975303528834281,-0.2469647116571938,-0.18117788355203857,-0.06947910523306122
2019-02-28,261.114,260.962852245161,261.186,1.000579192607448,0.0579192607448098,0.9997243343823942,-0.027566561760583586,-0.2231477548389762,-0.08543633840978337
